person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1869,CharlesR,Jones,CharlesRJones,JonesCharlesR,CJones,charlesrjones,19750717000000,LongIslandBrooklyn,USA,LongIslandBrooklynUSA,63,180.0,2.0,2,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,charlesrjones,1998.0,1999.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2563,Dahntay,Jones,DahntayJones,JonesDahntay,DJones,dahntayjones,19801227000000,Duke,USA,DukeUSA,66,225.0,14.0,30,GuardForward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,dahntayjones,2003.0,2016.0,Y,Y,Y,2003,1,20,N
1627745,Damian,Jones,DamianJones,JonesDamian,DJones,damianjones,19950630000000,Vanderbilt,USA,VanderbiltUSA,611,245.0,7.0,15,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,damianjones,2016.0,2023.0,Y,Y,Y,2016,1,30,N
1800,Damon,Jones,DamonJones,JonesDamon,DJones,damonjones,19760825000000,Houston,USA,HoustonUSA,63,195.0,12.0,19,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,damonjones,1998.0,2008.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203199,DeQuan,Jones,DeQuanJones,JonesDeQuan,DJones,dequanjones,19900620000000,Miami,USA,MiamiUSA,68,221.0,2.0,20,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,dequanjones,2012.0,2012.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
963,Dontae,Jones,DontaeJones,JonesDontae,DJones,dontaejones,19750602000000,MississippiState,USA,MississippiStateUSA,68,220.0,1.0,13,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,dontaejones,1997.0,1997.0,N,Y,Y,1996,1,21,N
101204,Dwayne,Jones,DwayneJones,JonesDwayne,DJones,dwaynejones,19830609000000,StJosephsPA,USA,StJosephsPAUSA,611,248.0,7.0,27,ForwardCenter,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dwaynejones,2005.0,2012.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77182,Dwight,Jones,DwightJones,JonesDwight,DJones,dwightjones,19520227000000,Houston,USA,HoustonUSA,610,210.0,10.0,13,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDdwightjones,1973.0,1982.0,N,Y,Y,1973,1,9,N
77183,Earl,Jones,EarlJones,JonesEarl,EJones,earljones,19610113000000,DistrictofColumbia,USA,DistrictofColumbiaUSA,70,210.0,2.0,31,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADDearljones,1984.0,1985.0,N,Y,Y,1984,1,23,N
224,Eddie,Jones,EddieJones,JonesEddie,EJones,eddiejones,19711020000000,Temple,USA,TempleUSA,66,200.0,15.0,6,GuardForward,Inactive,N,1610612748,Heat,MIA,heat,Miami,eddiejones,1994.0,2007.0,N,Y,Y,1994,1,10,N
77184,Edgar,Jones,EdgarJones,JonesEdgar,EJones,edgarjones,19560617000000,NevadaReno,USA,NevadaRenoUSA,610,225.0,6.0,44,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDedgarjones,1980.0,1985.0,N,Y,Y,1979,2,31,N
2410,Fred,Jones,FredJones,JonesFred,FJones,fredjones,19790311000000,Oregon,USA,OregonUSA,62,225.0,8.0,2,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,fredjones,2002.0,2008.0,N,Y,Y,2002,1,14,N
1630529,Herbert,Jones,HerbertJones,JonesHerbert,HJones,herbertjones,19981006000000,Alabama,USA,AlabamaUSA,67,206.0,2.0,5,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,NewOrleans,herbertjones,2021.0,2023.0,N,Y,Y,2021,2,35,N
77185,Jake,Jones,JakeJones,JonesJake,JJones,jakejones,19490509000000,Assumption,USA,AssumptionUSA,63,180.0,1.0,12,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADDjakejones,1971.0,1971.0,N,Y,Y,1971,6,97,N
2592,James,Jones,JamesJones,JonesJames,JJones,jamesjones,19801004000000,Miami,USA,MiamiUSA,68,218.0,15.0,1,GuardForward,Inactive,N,1610612748,Heat,MIA,heat,Miami,jamesjones,2003.0,2016.0,N,Y,Y,2003,2,49,N
77186,Jimmy,Jones,JimmyJones,JonesJimmy,JJones,jimmyjones,19450101000000,Grambling,USA,GramblingUSA,64,188.0,3.0,15,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDjimmyjones,1974.0,1976.0,N,Y,Y,1967,2,13,N
77187,Johnny,Jones,JohnnyJones,JonesJohnny,JJones,johnnyjones,19430312000000,CaliforniaStateLosAngeles,USA,CaliforniaStateLosAngelesUSA,67,205.0,1.0,27,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDjohnnyjones,1967.0,1967.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1908,Jumaine,Jones,JumaineJones,JonesJumaine,JJones,jumainejones,19790210000000,Georgia,USA,GeorgiaUSA,68,230.0,9.0,20,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jumainejones,1999.0,2006.0,N,Y,Y,1999,1,27,N
1630539,Kai,Jones,KaiJones,JonesKai,KJones,kaijones,20010119000000,Texas,Bahamas,TexasBahamas,611,221.0,2.0,23,CenterForward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,kaijones,2021.0,2023.0,Y,Y,Y,2021,1,19,N
203158,Kevin,Jones,KevinJones,JonesKevin,KJones,kevinjones,19890825000000,WestVirginia,USA,WestVirginiaUSA,68,260.0,2.0,5,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevinjones,2012.0,2012.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77200,Larry,Jones,LarryJones,JonesLarry,LJones,larryjones,19420922000000,Toledo,USA,ToledoUSA,62,180.0,2.0,22,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDlarryjones,1964.0,1973.0,N,Y,Y,1964,3,20,N
77189,Major,Jones,MajorJones,JonesMajor,MJones,majorjones,19530709000000,AlbanyStateGA,USA,AlbanyStateGAUSA,69,225.0,6.0,35,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADDmajorjones,1979.0,1984.0,N,Y,Y,1976,2,20,N
2891,Mark,Jones,MarkJones,JonesMark,MJones,markjones,19750525000000,StBonaventure,USA,StBonaventureUSA,66,215.0,1.0,7,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,markjones,1983.0,2004.0,Y,Y,Y,1983,4,82,N
1630222,Mason,Jones,MasonJones,JonesMason,MJones,masonjones,19980721000000,Arkansas,USA,ArkansasUSA,64,200.0,3.0,40,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,masonjones,2020.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77191,Ozell,Jones,OzellJones,JonesOzell,OJones,ozelljones,19601120000000,CaliforniaStateFullerton,USA,CaliforniaStateFullertonUSA,611,235.0,2.0,20,Center,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDozelljones,1984.0,1985.0,N,Y,Y,1984,4,90,N
461,Popeye,Jones,PopeyeJones,JonesPopeye,PJones,popeyejones,19700617000000,MurrayState,USA,MurrayStateUSA,68,265.0,12.0,54,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,popeyejones,1993.0,2003.0,N,Y,Y,1992,2,41,N
77192,Rich,Jones,RichJones,JonesRich,RJones,richjones,19461227000000,Memphis,USA,MemphisUSA,68,220.0,1.0,33,Forward,Inactive,N,1610612751,Nets,NYN,nets,NewYork,HISTADDhousejones,1976.0,1976.0,N,Y,Y,1969,5,58,N
77194,Robin,Jones,RobinJones,JonesRobin,RJones,robinjones,19540202000000,StLouis,USA,StLouisUSA,69,225.0,2.0,34,Center,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDrobinjones,1976.0,1977.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2652,Shelton,Jones,SheltonJones,JonesShelton,SJones,sheltonjones,19660406000000,StJohnsNY,USA,StJohnsNYUSA,68,210.0,2.0,31,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,sheltonjones,1988.0,1988.0,N,Y,Y,1988,2,27,N
77197,Steve,Jones,SteveJones,JonesSteve,SJones,stevejones,19421017000000,Oregon,USA,OregonUSA,65,205.0,1.0,23,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDsnapperjones,1975.0,1975.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630200,Tre,Jones,TreJones,JonesTre,TJones,trejones,20000108000000,Duke,USA,DukeUSA,61,185.0,3.0,33,Guard,Active,N,1610612759,Spurs,SAS,spurs,SanAntonio,trejones,2020.0,2023.0,Y,Y,Y,2020,2,41,N
1626145,Tyus,Jones,TyusJones,JonesTyus,TJones,tyusjones,19960510000000,Duke,USA,DukeUSA,62,196.0,8.0,21,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,tyusjones,2015.0,2023.0,Y,Y,Y,2015,1,24,N
77198,Wali,Jones,WaliJones,JonesWali,WJones,walijones,19420214000000,Villanova,USA,VillanovaUSA,62,180.0,10.0,9,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDformerlywalterjonesjones,1964.0,1975.0,N,Y,Y,1964,3,18,N
77201,Wil,Jones,WilJones,JonesWil,WJones,wiljones,19470227000000,AlbanyStateGA,USA,AlbanyStateGAUSA,68,205.0,2.0,24,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDwiljones,1976.0,1977.0,N,Y,Y,1969,5,69,N
77203,Willie,Jones,WillieJones,JonesWillie,WJones,williejones,19590901000000,Vanderbilt,USA,VanderbiltUSA,68,190.0,2.0,22,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,SanDiego,HISTADDhutchjones,1982.0,1983.0,N,Y,Y,1982,3,54,N
203103,Perry,JonesIII,PerryJonesIII,JonesIIIPerry,PJonesIII,perryjonesiii,19910924000000,Baylor,USA,BaylorUSA,611,235.0,4.0,3,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,OklahomaCity,perryjonesiii,2012.0,2014.0,Y,Y,Y,2012,1,28,N
1627884,Derrick,JonesJr,DerrickJonesJr,JonesJrDerrick,DJonesJr,derrickjonesjr,19970215000000,UNLV,USA,UNLVUSA,66,210.0,7.0,5,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,derrickjonesjr,2016.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201599,DeAndre,Jordan,DeAndreJordan,JordanDeAndre,DJordan,deandrejordan,19880721000000,TexasAM,USA,TexasAMUSA,611,265.0,15.0,6,Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,deandrejordan,2008.0,2023.0,N,Y,Y,2008,2,35,N
77205,Eddie,Jordan,EddieJordan,JordanEddie,EJordan,eddiejordan,19550129000000,Rutgers,USA,RutgersUSA,61,170.0,7.0,15,Guard,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDeddiejordan,1977.0,1983.0,N,Y,Y,1977,2,33,N
202366,Jerome,Jordan,JeromeJordan,JordanJerome,JJordan,jeromejordan,19860929000000,Tulsa,Jamaica,TulsaJamaica,70,253.0,3.0,9,Center,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,jeromejordan,2011.0,2014.0,Y,Y,Y,2010,2,44,N
893,Michael,Jordan,MichaelJordan,JordanMichael,MJordan,michaeljordan,19630217000000,NorthCarolina,USA,NorthCarolinaUSA,66,216.0,15.0,23,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,michaeljordan,1984.0,2002.0,N,Y,Y,1984,1,3,Y
77208,Thomas,Jordan,ThomasJordan,JordanThomas,TJordan,thomasjordan,19680523000000,OklahomaState,USA,OklahomaStateUSA,610,220.0,1.0,55,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDthomasjordan,1992.0,1992.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77211,Johnny,Jorgensen,JohnnyJorgensen,JorgensenJohnny,JJorgensen,johnnyjorgensen,19211228000000,DePaul,USA,DePaulUSA,62,185.0,2.0,16,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADDjohnnyjorgensen,1947.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77212,Noble,Jorgensen,NobleJorgensen,JorgensenNoble,NJorgensen,noblejorgensen,19250518000000,Iowa,USA,IowaUSA,69,228.0,5.0,6,Center,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADDjorgyjorgensen,1946.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202709,Cory,Joseph,CoryJoseph,JosephCory,CJoseph,coryjoseph,19910820000000,Texas,Canada,TexasCanada,63,200.0,12.0,18,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,coryjoseph,2011.0,2023.0,Y,Y,Y,2011,1,29,N
203126,Kris,Joseph,KrisJoseph,JosephKris,KJoseph,krisjoseph,19881217000000,Syracuse,Canada,SyracuseCanada,67,210.0,2.0,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,krisjoseph,2012.0,2012.0,Y,Y,Y,2012,2,51,N
77214,Yvon,Joseph,YvonJoseph,JosephYvon,YJoseph,yvonjoseph,19571031000000,GeorgiaTech,USA,GeorgiaTechUSA,611,245.0,1.0,40,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDyvonjoseph,1985.0,1985.0,N,Y,Y,1985,2,36,N
1631107,Nikola,Jovic,NikolaJovic,JovicNikola,NJovic,nikolajovic,20030609000000,,Serbia,MegaBasketSerbia,610,205.0,1.0,5,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,nikolajovic,2022.0,2023.0,Y,Y,Y,2022,1,27,N
1630548,Johnny,Juzang,JohnnyJuzang,JuzangJohnny,JJuzang,johnnyjuzang,20010317000000,UCLA,USA,UCLAUSA,66,209.0,1.0,33,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,johnnyjuzang,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77219,Ed,Kalafat,EdKalafat,KalafatEd,EKalafat,edkalafat,19321013000000,Minnesota,USA,MinnesotaUSA,66,245.0,3.0,23,Center,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADDedkalafat,1954.0,1956.0,N,Y,Y,1954,1,9,N
2549,Chris,Kaman,ChrisKaman,KamanChris,CKaman,chriskaman,19820428000000,CentralMichigan,USA,CentralMichiganUSA,70,265.0,14.0,35,Center,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,chriskaman,2003.0,2015.0,N,Y,Y,2003,1,6,N
1626163,Frank,Kaminsky,FrankKaminsky,KaminskyFrank,FKaminsky,frankkaminsky,19930404000000,Wisconsin,USA,WisconsinUSA,70,240.0,8.0,33,ForwardCenter,Active,N,1610612745,Rockets,HOU,rockets,Houston,frankkaminsky,2015.0,2023.0,N,Y,Y,2015,1,9,N
77221,Ralph,Kaplowitz,RalphKaplowitz,KaplowitzRalph,RKaplowitz,ralphkaplowitz,19190518000000,NewYorkUniversity,USA,NewYorkUniversityUSA,62,170.0,2.0,9,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADDkappykaplowitz,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203508,Sergey,Karasev,SergeyKarasev,KarasevSergey,SKarasev,sergeykarasev,19931026000000,ZenitSaintPetersburg,Russia,ZenitSaintPetersburgRussia,67,208.0,4.0,10,GuardForward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,sergeykarasev,2013.0,2015.0,Y,Y,Y,2013,1,19,N
201207,Coby,Karl,CobyKarl,KarlCoby,CKarl,cobykarl,19830608000000,BoiseState,USA,BoiseStateUSA,65,215.0,3.0,22,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,cobykarl,2007.0,2009.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77223,George,Karl,GeorgeKarl,KarlGeorge,GKarl,georgekarl,19510512000000,NorthCarolina,USA,NorthCarolinaUSA,62,185.0,2.0,22,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDduppgeorgekarl,1976.0,1977.0,N,Y,Y,1973,4,66,N
2435,Mario,Kasun,MarioKasun,KasunMario,MKasun,mariokasun,19800405000000,SkylinersFrankfurt,Croatia,SkylinersFrankfurtCroatia,71,260.0,2.0,41,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,mariokasun,2004.0,2005.0,N,Y,Y,2002,2,40,N
77227,Bob,Kauffman,BobKauffman,KauffmanBob,BKauffman,bobkauffman,19460713000000,Guilford,USA,GuilfordUSA,68,240.0,7.0,44,Forward,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADDhorsekauffman,1968.0,1974.0,N,Y,Y,1968,1,3,N
201619,Sasha,Kaun,SashaKaun,KaunSasha,SKaun,sashakaun,19850508000000,Kansas,Russia,KansasRussia,611,260.0,2.0,14,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sashakaun,2008.0,2015.0,Y,Y,Y,2008,2,56,N
77230,Michael,Kearns,MichaelKearns,KearnsMichael,MKearns,michaelkearns,19290618000000,Princeton,USA,PrincetonUSA,62,178.0,1.0,7,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADDmichaelkearns,1954.0,1954.0,N,Y,Y,1951,5,48,N
77231,Tommy,Kearns,TommyKearns,KearnsTommy,TKearns,tommykearns,19361006000000,NorthCarolina,USA,NorthCarolinaUSA,511,185.0,1.0,3,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADDtommykearns,1958.0,1958.0,N,Y,Y,1958,4,29,N
228,Adam,Keefe,AdamKeefe,KeefeAdam,AKeefe,adamkeefe,19700222000000,Stanford,USA,StanfordUSA,69,230.0,9.0,32,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,adamkeefe,1992.0,2000.0,N,Y,Y,1992,1,10,N
77233,Harold,Keeling,HaroldKeeling,KeelingHarold,HKeeling,haroldkeeling,19630918000000,SantaClara,USA,SantaClaraUSA,64,185.0,1.0,43,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDharoldkeeling,1985.0,1985.0,N,Y,Y,1985,3,63,N
1631211,Trevor,Keels,TrevorKeels,KeelsTrevor,TKeels,trevorkeels,20030826000000,Duke,USA,DukeUSA,64,221.0,1.0,3,Guard,Active,N,1610612752,Knicks,NYK,knicks,NewYork,trevorkeels,2022.0,2023.0,Y,Y,Y,2022,2,42,N
77235,Rich,Kelley,RichKelley,KelleyRich,RKelley,richkelley,19530323000000,Stanford,USA,StanfordUSA,70,235.0,11.0,50,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDrichkelley,1975.0,1985.0,N,Y,Y,1975,1,7,N
77236,Clark,Kellogg,ClarkKellogg,KelloggClark,CKellogg,clarkkellogg,19610702000000,OhioState,USA,OhioStateUSA,67,225.0,5.0,33,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDclarkkellogg,1982.0,1986.0,N,Y,Y,1982,1,8,N
203527,Ryan,Kelly,RyanKelly,KellyRyan,RKelly,ryankelly,19910409000000,Duke,USA,DukeUSA,611,230.0,5.0,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,ryankelly,2013.0,2016.0,Y,Y,Y,2013,2,48,N
77239,Greg,Kelser,GregKelser,KelserGreg,GKelser,gregkelser,19570917000000,MichiganState,USA,MichiganStateUSA,67,190.0,6.0,11,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDgregkelser,1979.0,1984.0,N,Y,Y,1979,1,4,N
77240,Ben,Kelso,BenKelso,KelsoBen,BKelso,benkelso,19490411000000,CentralMichigan,USA,CentralMichiganUSA,63,195.0,1.0,530,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDbenkelso,1973.0,1973.0,N,Y,Y,1973,8,129,N
431,Shawn,Kemp,ShawnKemp,KempShawn,SKemp,shawnkemp,19691126000000,ConcordHSIN,USA,ConcordHSINUSA,610,280.0,15.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,shawnkemp,1989.0,2002.0,N,Y,Y,1989,1,17,N
77242,Frank,Kendrick,FrankKendrick,KendrickFrank,FKendrick,frankkendrick,19500911000000,Purdue,USA,PurdueUSA,66,198.0,1.0,34,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDfrankkendrick,1974.0,1974.0,N,Y,Y,1974,3,47,N
1628379,Luke,Kennard,LukeKennard,KennardLuke,LKennard,lukekennard,19960624000000,Duke,USA,DukeUSA,65,206.0,6.0,10,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,lukekennard,2017.0,2023.0,Y,Y,Y,2017,1,12,N
202810,DJ,Kennedy,DJKennedy,KennedyDJ,DKennedy,djkennedy,19891105000000,StJohnsNY,USA,StJohnsNYUSA,65,214.0,2.0,12,GuardForward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,djkennedy,2011.0,2011.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77244,Joe,Kennedy,JoeKennedy,KennedyJoe,JKennedy,joekennedy,19470112000000,Duke,USA,DukeUSA,66,210.0,2.0,34,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDjoekennedy,1968.0,1969.0,N,Y,Y,1968,10,122,N
77245,William,Kennedy,WilliamKennedy,KennedyWilliam,WKennedy,williamkennedy,19380517000000,Temple,USA,TempleUSA,511,180.0,1.0,34,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADDpickleskennedy,1960.0,1960.0,N,Y,Y,1960,2,15,N
1801,Jonathan,Kerner,JonathanKerner,KernerJonathan,JKerner,jonathankerner,19740606000000,EastCarolina,USA,EastCarolinaUSA,611,245.0,2.0,44,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jonathankerner,1998.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77248,Johnny,Kerr,JohnnyKerr,KerrJohnny,JKerr,johnnykerr,19320817000000,Illinois,USA,IllinoisUSA,69,230.0,12.0,43,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDjohnnykerr,1954.0,1965.0,N,Y,Y,1954,1,6,N
77251,Alec,Kessler,AlecKessler,KesslerAlec,AKessler,aleckessler,19670113000000,Georgia,USA,GeorgiaUSA,611,230.0,4.0,33,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADDaleckessler,1990.0,1993.0,N,Y,Y,1990,1,12,N
1631117,Walker,Kessler,WalkerKessler,KesslerWalker,WKessler,walkerkessler,20010726000000,Auburn,USA,AuburnUSA,70,245.0,1.0,24,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,walkerkessler,2022.0,2023.0,N,Y,Y,2022,1,22,N
705,Randolph,Keys,RandolphKeys,KeysRandolph,RKeys,randolphkeys,19660419000000,SouthernMississippi,USA,SouthernMississippiUSA,67,210.0,5.0,31,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,randolphkeys,1988.0,1995.0,N,Y,Y,1988,1,22,N
467,Jason,Kidd,JasonKidd,KiddJason,JKidd,jasonkidd,19730323000000,California,USA,CaliforniaUSA,64,210.0,19.0,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,jasonkidd,1994.0,2012.0,N,Y,Y,1994,1,2,Y
77254,Warren,Kidd,WarrenKidd,KiddWarren,WKidd,warrenkidd,19700909000000,MiddleTennesseeState,USA,MiddleTennesseeStateUSA,69,235.0,1.0,43,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDwarrenkidd,1993.0,1993.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203077,Michael,KiddGilchrist,MichaelKiddGilchrist,KiddGilchristMichael,MKiddGilchrist,michaelkiddgilchrist,19930926000000,Kentucky,USA,KentuckyUSA,66,232.0,9.0,9,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,michaelkiddgilchrist,2012.0,2019.0,N,Y,Y,2012,1,2,N
77255,Irv,Kiffin,IrvKiffin,KiffinIrv,IKiffin,irvkiffin,19510808000000,OklahomaBaptist,USA,OklahomaBaptistUSA,69,225.0,1.0,21,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDirvinkiffin,1979.0,1979.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77256,Jack,Kiley,JackKiley,KileyJack,JKiley,jackkiley,19290105000000,Syracuse,USA,SyracuseUSA,61,170.0,2.0,10,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,FtWayneZollner,HISTADDjackkiley,1951.0,1952.0,N,Y,Y,1951,2,13,N
77258,Carl,Kilpatrick,CarlKilpatrick,KilpatrickCarl,CKilpatrick,carlkilpatrick,19560516000000,LouisianaMonroe,USA,LouisianaMonroeUSA,610,230.0,1.0,51,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDcarlkilpatrick,1979.0,1979.0,N,Y,Y,1978,8,158,N
203930,Sean,Kilpatrick,SeanKilpatrick,KilpatrickSean,SKilpatrick,seankilpatrick,19900106000000,Cincinnati,USA,CincinnatiUSA,64,212.0,4.0,0,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,seankilpatrick,2014.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77259,Toby,Kimball,TobyKimball,KimballToby,TKimball,tobykimball,19420907000000,Connecticut,USA,ConnecticutUSA,66,220.0,9.0,7,Forward,Inactive,N,1610612745,Rockets,SDR,rockets,SanDiego,HISTADDtobykimball,1966.0,1974.0,N,Y,Y,1965,3,26,N
77260,Bo,Kimble,BoKimble,KimbleBo,BKimble,bokimble,19660409000000,LoyolaMarymount,USA,LoyolaMarymountUSA,64,190.0,3.0,16,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,HISTADDbokimble,1990.0,1992.0,N,Y,Y,1990,1,8,N
77261,Stan,Kimbrough,StanKimbrough,KimbroughStan,SKimbrough,stankimbrough,19660424000000,Xavier,USA,XavierUSA,511,153.0,2.0,21,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDstankimbrough,1989.0,1992.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77262,Chad,Kinch,ChadKinch,KinchChad,CKinch,chadkinch,19580522000000,NorthCarolinaCharlotte,USA,NorthCarolinaCharlotteUSA,64,190.0,1.0,21,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDchadkinch,1980.0,1980.0,N,Y,Y,1980,1,22,N
77263,Albert,King,AlbertKing,KingAlbert,AKing,albertking,19591217000000,Maryland,USA,MarylandUSA,66,190.0,9.0,15,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDalbertking,1981.0,1991.0,N,Y,Y,1981,1,10,N
